age,age_diff,height,height_diff,reach,reach_diff,stance,stance_diff,weight,weight_diff,won,won_diff,lost,lost_diff,drawn,drawn_diff,kos,kos_diff,result,decision,judge1,judge1_diff,judge2,judge2_diff,judge3,judge3_diff
21.0,-7.0,183.0,5.0,185.0,-4.0,orthodox,orthodox,168.0,3.0,30,-8,3,-4,1,-1,15,-8.0,loss,TKO,,,,,,
21.0,1.0,183.0,-2.0,185.0,3.0,orthodox,orthodox,166.0,-18.0,29,8,2,-4,1,1,15,9.0,win,UD,,,,,,
24.0,4.0,175.0,-8.0,191.0,6.0,orthodox,orthodox,160.0,9.0,52,29,6,4,1,0,32,21.0,loss,UD,,,,,,
35.0,9.0,168.0,-12.0,175.0,-9.0,southpaw,southpaw,147.0,0.0,40,7,2,2,1,1,17,-12.0,loss,UD,109.0,-9.0,109.0,-9.0,111.0,-6.0
33.0,9.0,168.0,-14.0,175.0,-10.0,southpaw,southpaw,147.0,1.0,39,19,1,1,1,1,16,3.0,win,TKO,92.0,-1.0,92.0,-2.0,91.0,-5.0
32.0,5.0,168.0,-12.0,175.0,-8.0,southpaw,southpaw,147.0,0.0,38,15,1,0,1,0,16,2.0,win,UD,113.0,1.0,115.0,4.0,115.0,2.0
32.0,6.0,168.0,-12.0,175.0,-8.0,southpaw,southpaw,147.0,0.0,37,14,1,1,1,0,16,2.0,win,SD,116.0,5.0,115.0,2.0,112.0,-3.0
30.0,0.0,168.0,-1.0,175.0,-3.0,southpaw,southpaw,147.0,1.0,33,-31,1,-2,1,0,15,-29.0,win,UD,117.0,7.0,117.0,4.0,118.0,6.0
28.0,2.0,168.0,-15.0,175.0,-13.0,southpaw,southpaw,140.0,1.0,29,1,1,0,0,0,14,-12.0,win,UD,116.0,6.0,117.0,9.0,117.0,9.0
28.0,-8.0,168.0,-7.0,175.0,-10.0,southpaw,southpaw,141.0,0.0,27,-51,1,-9,0,-1,13,-41.0,win,UD,100.0,10.0,100.0,10.0,100.0,9.0
27.0,2.0,168.0,3.0,175.0,2.0,southpaw,southpaw,135.0,0.0,26,-12,1,-2,0,-4,13,-14.0,win,UD,116.0,6.0,115.0,4.0,115.0,3.0
27.0,3.0,168.0,-4.0,175.0,0.0,southpaw,southpaw,135.0,0.0,24,-2,1,-1,0,-1,13,-3.0,win,UD,120.0,12.0,119.0,10.0,120.0,12.0
27.0,-7.0,170.0,-3.0,175.0,-8.0,orthodox,orthodox,140.0,0.0,29,-22,2,-4,0,0,27,-8.0,win,MD,114.0,0.0,116.0,4.0,116.0,4.0
28.0,-1.0,168.0,-5.0,178.0,-5.0,orthodox,orthodox,134.0,1.0,26,-22,1,-1,0,0,16,-18.0,win,UD,116.0,4.0,115.0,2.0,118.0,8.0
27.0,-6.0,173.0,5.0,183.0,15.0,orthodox,orthodox,130.0,0.0,46,6,1,-2,0,-1,34,10.0,win,UD,115.0,2.0,119.0,10.0,119.0,10.0
27.0,-4.0,173.0,8.0,183.0,18.0,orthodox,orthodox,130.0,0.0,45,5,1,-1,0,0,34,6.0,win,UD,118.0,10.0,117.0,8.0,115.0,3.0
27.0,-2.0,173.0,-2.0,183.0,13.0,orthodox,orthodox,130.0,1.0,44,7,1,-4,0,0,33,10.0,win,KO,,,,,,
26.0,4.0,173.0,5.0,183.0,10.0,orthodox,orthodox,126.0,0.0,43,19,1,-3,0,-1,32,26.0,win,TKO,,,,,,
26.0,-6.0,173.0,7.0,183.0,15.0,orthodox,orthodox,126.0,0.0,41,7,1,0,0,0,31,19.0,win,UD,117.0,6.0,117.0,6.0,116.0,4.0
28.0,3.0,168.0,-5.0,178.0,-5.0,orthodox,orthodox,126.0,0.0,54,13,3,3,0,0,39,8.0,win,UD,116.0,4.0,115.0,2.0,115.0,2.0
24.0,-6.0,173.0,12.0,183.0,20.0,orthodox,orthodox,130.0,-5.0,38,14,0,-1,0,0,30,19.0,win,KO,,,,,,
24.0,-9.0,173.0,3.0,183.0,3.0,orthodox,orthodox,126.0,0.0,37,-14,0,-4,0,-2,29,-5.0,win,TKO,60.0,8.0,60.0,7.0,59.0,5.0
19.0,-11.0,173.0,3.0,183.0,5.0,orthodox,orthodox,120.0,-2.0,22,-11,0,-3,0,-3,18,-3.0,win,UD,118.0,7.0,118.0,8.0,118.0,8.0
18.0,-5.0,173.0,5.0,183.0,18.0,orthodox,orthodox,122.0,0.0,14,-13,0,-5,0,-1,12,-11.0,win,TKO,,,,,,
32.0,10.0,183.0,0.0,180.0,-3.0,orthodox,orthodox,194.0,1.0,46,23,5,4,0,-3,35,22.0,draw,MD,,,5.0,0.0,,
32.0,5.0,185.0,2.0,213.0,33.0,orthodox,orthodox,189.0,-24.0,33,-5,1,-1,0,0,23,-6.0,win,KO,,,,,,
24.0,-2.0,183.0,-1.0,180.0,-3.0,orthodox,orthodox,182.0,-14.0,35,14,1,1,0,0,26,13.0,loss,TKO,,,1.0,0.0,,
20.0,-5.0,183.0,6.0,180.0,2.0,orthodox,orthodox,170.0,0.0,21,-35,1,-11,0,-1,13,-14.0,win,RTD,,,,,,
19.0,-13.0,183.0,-2.0,180.0,-2.0,orthodox,orthodox,168.0,-9.0,13,-67,0,-21,0,-4,8,-14.0,loss,UD,,,1.0,-6.0,3.0,-2.0
19.0,-5.0,183.0,6.0,180.0,2.0,orthodox,orthodox,167.0,-4.0,9,-39,0,-6,0,-1,7,-18.0,win,UD,,,5.0,2.0,5.0,2.0
28.0,6.0,183.0,3.0,193.0,5.0,orthodox,orthodox,188.0,-4.0,74,54,1,-6,4,3,46,33.0,win,NWS,,,,,,
28.0,-7.0,183.0,3.0,193.0,15.0,orthodox,orthodox,186.0,-3.0,73,39,1,-21,4,-3,45,32.0,win,KO,,,,,,
19.0,-6.0,182.0,-1.0,185.0,-8.0,orthodox,orthodox,173.0,10.0,34,-16,4,3,2,0,7,-27.0,draw,NWS,,,,,,
33.0,5.0,180.0,1.0,185.0,-3.0,southpaw,southpaw,168.0,1.0,40,19,0,0,0,0,31,14.0,win,UD,119.0,14.0,119.0,12.0,119.0,12.0
31.0,2.0,180.0,-2.0,185.0,5.0,southpaw,southpaw,167.0,-1.0,35,10,0,-2,0,-1,28,10.0,win,TKO,,,,,,
28.0,5.0,180.0,-3.0,185.0,7.0,southpaw,southpaw,168.0,1.0,28,8,0,-1,0,0,23,10.0,win,TKO,40.0,4.0,39.0,2.0,39.0,2.0
23.0,3.0,180.0,7.0,185.0,12.0,southpaw,southpaw,170.0,2.0,11,4,0,-9,0,-1,10,5.0,win,TKO,,,,,,
23.0,-1.0,175.0,7.0,183.0,13.0,orthodox,orthodox,129.0,-1.0,47,22,7,5,3,3,16,6.0,loss,PTS,,,,,,
25.0,-2.0,178.0,3.0,188.0,3.0,orthodox,orthodox,153.0,0.0,29,-7,1,1,0,0,20,2.0,win,TKO,,,78.0,2.0,78.0,3.0
23.0,-2.0,178.0,0.0,188.0,3.0,orthodox,orthodox,146.0,-1.0,24,-4,0,-5,0,-3,15,6.0,win,KO,,,,,,
23.0,-4.0,178.0,-1.0,188.0,0.0,orthodox,orthodox,147.0,0.0,23,-22,0,-3,0,-1,14,-14.0,win,TKO,,,,,,
23.0,-2.0,178.0,5.0,188.0,13.0,orthodox,orthodox,151.0,-2.0,22,-8,0,-4,0,0,13,-8.0,win,RTD,,,,,,
23.0,-1.0,178.0,-2.0,188.0,-5.0,orthodox,orthodox,153.0,-7.0,21,-28,0,-14,0,0,13,-17.0,win,UD,,,6.0,3.0,6.0,3.0
22.0,-9.0,178.0,10.0,188.0,14.0,orthodox,orthodox,149.0,-2.0,16,-28,0,-13,0,-1,9,-21.0,win,RTD,,,,,,
34.0,-17.0,166.0,1.0,170.0,-3.0,orthodox,orthodox,139.0,2.0,137,124,18,15,7,7,93,89.0,win,KO,,,,,,
32.0,6.0,166.0,-7.0,170.0,-3.0,orthodox,orthodox,144.0,1.0,123,72,15,-11,7,2,85,50.0,win,TKO,,,,,,
32.0,4.0,166.0,-4.0,170.0,0.0,orthodox,orthodox,143.0,-2.0,116,1,15,-17,7,-16,80,25.0,win,PTS,,,,,,
29.0,0.0,166.0,-2.0,170.0,2.0,orthodox,orthodox,140.0,-6.0,103,19,12,-42,6,-10,68,28.0,win,TKO,,,,,,
29.0,1.0,166.0,-2.0,170.0,2.0,orthodox,orthodox,134.0,-13.0,95,18,11,-36,6,-9,62,26.0,win,TKO,,,,,,
27.0,-3.0,166.0,6.0,170.0,10.0,orthodox,orthodox,124.0,-2.0,75,-30,11,-11,6,-7,47,22.0,win,KO,,,,,,
27.0,-6.0,166.0,10.0,170.0,7.0,orthodox,orthodox,130.0,-4.0,67,-120,11,-27,6,-2,39,-31.0,win,KO,,,,,,
26.0,7.0,166.0,1.0,170.0,2.0,orthodox,orthodox,128.0,0.0,47,3,10,1,6,6,22,8.0,win,KO,,,,,,
25.0,4.0,166.0,2.0,170.0,-4.0,orthodox,orthodox,129.0,-1.0,32,-33,5,-4,5,-4,15,1.0,loss,UD,,,,,,
52.0,17.0,190.0,8.0,206.0,8.0,orthodox,orthodox,254.0,-80.0,68,3,6,4,0,-3,44,-6.0,win,UD,97.0,5.0,98.0,7.0,96.0,3.0
51.0,2.0,190.0,5.0,206.0,8.0,orthodox,orthodox,255.0,21.0,67,26,6,-11,0,-1,43,15.0,win,TKO,,,,,,
49.0,3.0,190.0,-3.0,206.0,-2.0,orthodox,orthodox,250.0,-25.0,66,22,6,-10,0,-1,42,10.0,win,TKO,,,,,,
47.0,26.0,190.0,-3.0,206.0,3.0,orthodox,orthodox,248.0,43.0,65,56,6,-2,0,-2,42,37.0,win,SD,96.0,1.0,96.0,2.0,94.0,-2.0
31.0,-16.0,191.0,1.0,196.0,-10.0,orthodox,orthodox,247.0,-1.0,31,-34,0,-5,0,0,19,-23.0,win,SD,115.0,-1.0,115.0,2.0,116.0,3.0
46.0,19.0,190.0,5.0,206.0,15.0,orthodox,orthodox,240.0,14.0,64,49,5,1,0,0,41,30.0,win,KO,,,,,,
29.0,-16.0,188.0,-2.0,208.0,2.0,orthodox,orthodox,236.0,5.0,25,-36,5,1,0,0,18,-22.0,win,UD,115.0,3.0,115.0,1.0,114.0,1.0
43.0,13.0,190.0,-5.0,206.0,3.0,orthodox,orthodox,243.0,6.0,58,26,4,-5,0,-1,40,17.0,win,UD,97.0,5.0,98.0,8.0,100.0,10.0
43.0,8.0,190.0,10.0,206.0,15.0,orthodox,orthodox,232.0,20.0,57,26,4,2,0,0,39,32.0,win,RTD,,,,,,
43.0,15.0,190.0,-1.0,206.0,-2.0,orthodox,orthodox,234.0,-6.0,55,39,4,-2,0,-1,37,22.0,win,RTD,,,,,,
43.0,15.0,190.0,8.0,206.0,23.0,orthodox,orthodox,238.0,4.0,54,36,4,-11,0,-1,37,29.0,win,UD,99.0,7.0,99.0,8.0,100.0,10.0
36.0,7.0,190.0,1.0,206.0,13.0,orthodox,orthodox,223.0,18.0,48,20,1,1,0,0,34,15.0,loss,SD,144.0,3.0,141.0,-3.0,142.0,-2.0
34.0,11.0,190.0,6.0,206.0,13.0,orthodox,orthodox,219.0,19.0,44,34,0,0,0,0,31,25.0,win,TKO,,,,,,
29.0,-5.0,190.0,7.0,206.0,5.0,orthodox,orthodox,210.0,-1.0,31,-28,0,-7,0,-1,22,-35.0,win,TKO,98.0,7.0,98.0,9.0,98.0,8.0
29.0,1.0,190.0,5.0,206.0,8.0,orthodox,orthodox,215.0,13.0,30,11,0,-8,0,0,21,8.0,win,TKO,,,106.0,4.0,106.0,3.0
29.0,6.0,190.0,8.0,206.0,18.0,orthodox,orthodox,214.0,7.0,29,16,0,0,0,0,20,11.0,win,TKO,,,,,,
28.0,-6.0,190.0,-1.0,206.0,3.0,orthodox,orthodox,209.0,-11.0,27,-13,0,-4,0,0,19,-13.0,win,SD,143.0,1.0,143.0,1.0,142.0,-1.0
28.0,-4.0,190.0,7.0,206.0,5.0,orthodox,orthodox,210.0,0.0,26,-28,0,-6,0,-1,19,-33.0,win,UD,120.0,12.0,120.0,12.0,119.0,10.0
21.0,-8.0,178.0,5.0,178.0,-2.0,orthodox,orthodox,159.0,-1.0,31,-108,6,-18,2,-54,9,-8.0,draw,PTS,,,,,,
19.0,-5.0,179.0,6.0,182.0,2.0,orthodox,orthodox,155.0,-9.0,44,-53,9,-8,6,-44,6,-5.0,win,PTS,,,,,,
19.0,-5.0,179.0,6.0,182.0,2.0,orthodox,orthodox,155.0,-9.0,43,-54,9,-7,6,-44,6,-5.0,win,UD,,,,,,
22.0,1.0,173.0,2.0,180.0,7.0,orthodox,orthodox,153.0,4.0,84,32,14,1,47,44,10,-3.0,draw,PTS,,,,,,
35.0,16.0,173.0,0.0,178.0,-2.0,orthodox,orthodox,140.0,-6.0,192,151,40,31,30,-11,29,24.0,draw,PTS,,,,,,
36.0,6.0,173.0,-2.0,183.0,3.0,orthodox,orthodox,146.0,-1.0,43,12,0,-1,0,-1,26,8.0,win,UD,117.0,6.0,117.0,6.0,117.0,6.0
35.0,4.0,173.0,3.0,183.0,13.0,orthodox,orthodox,151.0,-3.0,42,5,0,-2,0,0,26,-4.0,win,UD,118.0,8.0,117.0,6.0,117.0,6.0
33.0,-5.0,173.0,-1.0,183.0,3.0,orthodox,orthodox,146.0,-1.0,40,-6,0,-5,0,0,25,-14.0,win,UD,119.0,10.0,118.0,8.0,119.0,10.0
32.0,-4.0,173.0,3.0,183.0,13.0,orthodox,orthodox,146.0,4.0,39,-11,0,-4,0,-1,25,-12.0,win,UD,120.0,13.0,119.0,11.0,118.0,9.0
30.0,1.0,173.0,2.0,183.0,18.0,orthodox,orthodox,147.0,2.0,38,-5,0,0,0,0,24,-7.0,win,TKO,88.0,6.0,89.0,8.0,89.0,8.0
30.0,-4.0,173.0,-6.0,183.0,-2.0,orthodox,orthodox,150.0,-4.0,37,-1,0,-4,0,0,24,-6.0,win,SD,116.0,4.0,115.0,2.0,113.0,-2.0
35.0,6.0,170.0,-3.0,173.0,-10.0,orthodox,orthodox,146.0,-1.0,43,7,9,9,6,6,13,-11.0,loss,UD,108.0,-12.0,108.0,-12.0,110.0,-8.0
33.0,5.0,171.0,-2.0,178.0,-5.0,orthodox,orthodox,139.0,-1.0,39,6,6,6,0,0,30,8.0,loss,RTD,52.0,-8.0,53.0,-7.0,52.0,-8.0
25.0,-3.0,173.0,2.0,183.0,8.0,orthodox,orthodox,134.0,-1.0,28,-18,0,-5,0,-1,20,-22.0,win,UD,115.0,2.0,116.0,3.0,115.0,2.0
23.0,0.0,173.0,-6.0,183.0,5.0,orthodox,orthodox,130.0,0.0,24,-9,0,0,0,0,18,-9.0,win,TKO,90.0,11.0,90.0,12.0,89.0,10.0
23.0,-2.0,173.0,3.0,183.0,10.0,orthodox,orthodox,134.0,0.0,23,1,0,-16,0,-4,17,7.0,win,TKO,,,,,,
23.0,-6.0,173.0,6.0,183.0,12.0,orthodox,orthodox,130.0,0.0,22,-18,0,-6,0,-1,17,-11.0,win,UD,118.0,9.0,119.0,11.0,119.0,11.0
22.0,-6.0,173.0,-2.0,183.0,5.0,orthodox,orthodox,130.0,0.0,21,-13,0,-2,0,0,16,-12.0,win,RTD,70.0,9.0,70.0,9.0,70.0,9.0
26.0,4.0,171.0,-2.0,183.0,0.0,orthodox,orthodox,130.0,0.0,33,13,2,2,1,1,25,10.0,loss,KO,73.0,-6.0,73.0,-6.0,73.0,-6.0
21.0,-6.0,173.0,10.0,183.0,18.0,orthodox,orthodox,130.0,1.0,19,-25,0,-2,0,-1,15,-15.0,win,UD,120.0,10.0,119.0,11.0,120.0,11.0
21.0,-3.0,173.0,5.0,183.0,3.0,orthodox,orthodox,130.0,0.0,18,-7,0,-2,0,-1,14,-6.0,win,TKO,,,,,,
21.0,-11.0,173.0,-7.0,183.0,0.0,orthodox,orthodox,130.0,0.0,17,-21,0,-1,0,-1,13,-4.0,win,RTD,80.0,8.0,79.0,6.0,79.0,6.0
21.0,-4.0,173.0,3.0,183.0,10.0,orthodox,orthodox,130.0,-2.0,13,-4,0,-4,0,-1,11,2.0,win,KO,,,,,,
20.0,-4.0,173.0,-1.0,183.0,8.0,orthodox,orthodox,131.0,-1.0,9,-9,0,-3,0,-1,7,-7.0,win,TKO,,,,,,
20.0,-8.0,173.0,0.0,183.0,10.0,orthodox,orthodox,132.0,-1.0,5,-14,0,-8,0,0,4,-1.0,win,TKO,,,,,,
20.0,-13.0,173.0,7.0,183.0,10.0,orthodox,orthodox,132.0,2.0,4,-5,0,-9,0,-2,3,1.0,win,TKO,,,,,,
44.0,17.0,180.0,2.0,184.0,-1.0,orthodox,orthodox,160.0,1.0,174,130,18,17,6,6,109,101.0,loss,UD,,,40.0,-9.0,39.0,-11.0
41.0,15.0,180.0,5.0,184.0,9.0,orthodox,orthodox,159.0,-2.0,149,120,11,3,3,3,97,73.0,loss,PTS,,,,,,
29.0,7.0,180.0,1.0,184.0,6.0,orthodox,orthodox,158.0,-1.0,114,73,1,-2,2,2,74,51.0,win,KO,,,,,10.0,9.0
26.0,-1.0,180.0,0.0,184.0,6.0,orthodox,orthodox,152.0,4.0,79,49,1,-19,1,-1,53,49.0,win,KO,,,,,,
24.0,-7.0,180.0,9.0,184.0,6.0,orthodox,orthodox,147.0,4.0,62,-16,1,-21,1,-6,42,29.0,win,UD,,,,,,
23.0,-1.0,173.0,-7.0,170.0,-14.0,orthodox,orthodox,150.0,-9.0,52,-4,9,8,2,1,14,-24.0,loss,SD,,,63.0,6.0,59.0,-2.0
33.0,11.0,166.0,-14.0,170.0,-14.0,orthodox,orthodox,145.0,5.0,135,91,17,16,7,7,91,61.0,loss,UD,,,,,,
45.0,25.0,180.0,-11.0,191.0,-7.0,orthodox,orthodox,191.0,-13.0,185,170,22,22,10,10,131,119.0,loss,TKO,,,,,,
45.0,20.0,180.0,-12.0,191.0,6.0,orthodox,orthodox,197.0,-14.0,183,164,22,20,9,9,129,114.0,win,TKO,,,9.0,8.0,10.0,8.0
44.0,12.0,180.0,-7.0,191.0,-5.0,orthodox,orthodox,198.0,6.0,182,169,22,17,9,8,128,121.0,win,TKO,,,,,,
40.0,18.0,180.0,-5.0,191.0,0.0,orthodox,orthodox,175.0,3.0,162,131,21,17,8,7,117,93.0,win,KO,,,,,,
39.0,11.0,180.0,-9.0,191.0,3.0,orthodox,orthodox,196.0,-15.0,153,112,20,-4,8,3,109,87.0,win,TKO,,,,,,
36.0,12.0,180.0,4.0,191.0,15.0,orthodox,orthodox,180.0,5.0,142,118,19,19,8,7,104,93.0,win,PTS,,,,,,
32.0,11.0,180.0,2.0,191.0,3.0,orthodox,orthodox,172.0,0.0,103,78,17,17,7,7,76,61.0,win,UD,,,7.0,4.0,7.0,4.0
32.0,-3.0,180.0,7.0,191.0,-2.0,orthodox,orthodox,174.0,-10.0,100,-83,17,-38,7,-14,73,-37.0,win,KO,,,,,,
32.0,-3.0,180.0,7.0,191.0,-2.0,orthodox,orthodox,175.0,-9.0,98,-85,17,-36,7,-14,71,-39.0,win,KO,,,,,,
31.0,3.0,180.0,-2.0,191.0,-2.0,orthodox,orthodox,172.0,-15.0,92,26,15,4,7,6,69,44.0,win,MD,,,7.0,4.0,5.0,2.0
30.0,3.0,180.0,-2.0,191.0,-2.0,orthodox,orthodox,174.0,-10.0,87,27,13,3,7,6,65,42.0,win,RTD,,,,,,
24.0,-5.0,183.0,3.0,185.0,-6.0,orthodox,orthodox,174.0,3.0,37,-43,4,-7,1,-4,19,-43.0,win,UD,,,9.0,8.0,9.0,8.0
28.0,-3.0,180.0,2.0,191.0,2.0,orthodox,orthodox,162.0,-4.0,72,17,9,-3,5,2,55,28.0,win,TKO,,,,,,
26.0,-1.0,175.0,-5.0,191.0,0.0,orthodox,orthodox,161.0,6.0,61,1,9,1,2,-3,37,-10.0,win,PTS,,,,,,
24.0,1.0,180.0,5.0,191.0,6.0,orthodox,orthodox,161.0,2.0,47,3,5,3,3,-1,37,13.0,draw,PTS,,,,,,
23.0,-7.0,180.0,1.0,191.0,7.0,orthodox,orthodox,159.0,-1.0,44,-42,4,-16,3,-4,35,-16.0,win,PTS,,,,,,
23.0,-6.0,180.0,1.0,191.0,7.0,orthodox,orthodox,159.0,-1.0,39,-46,4,-15,3,-4,30,-21.0,win,TKO,,,,,,
22.0,4.0,180.0,1.0,191.0,6.0,orthodox,orthodox,161.0,-11.0,34,25,3,0,2,0,27,21.0,win,PTS,,,,,,
21.0,-7.0,180.0,3.0,191.0,11.0,orthodox,orthodox,161.0,-4.0,25,-90,2,-25,2,-5,19,-54.0,win,TKO,,,,,,
21.0,-7.0,180.0,3.0,191.0,11.0,orthodox,orthodox,160.0,-4.0,23,-89,1,-25,2,-5,18,-53.0,loss,PTS,,,,,,
26.0,-17.0,189.0,4.0,191.0,0.0,orthodox,orthodox,170.0,1.0,34,-14,0,-5,0,-1,30,-2.0,loss,UD,109.0,-8.0,106.0,-13.0,108.0,-10.0
43.0,7.0,185.0,5.0,191.0,6.0,orthodox,orthodox,173.0,0.0,48,4,4,4,1,1,32,0.0,loss,SD,112.0,-3.0,111.0,-5.0,114.0,1.0
42.0,7.0,185.0,6.0,191.0,8.0,orthodox,orthodox,170.0,0.0,47,-4,4,1,1,0,32,7.0,win,UD,116.0,4.0,117.0,6.0,117.0,6.0
37.0,-4.0,188.0,3.0,191.0,0.0,southpaw,southpaw,174.0,0.0,24,-22,3,-1,0,-1,18,-14.0,loss,UD,109.0,-9.0,109.0,-9.0,109.0,-9.0
27.0,-13.0,180.0,-5.0,189.0,-2.0,orthodox,orthodox,160.0,1.0,24,-22,0,-3,0,-1,17,-15.0,win,UD,115.0,2.0,115.0,2.0,115.0,2.0
40.0,14.0,185.0,5.0,191.0,2.0,orthodox,orthodox,160.0,0.0,46,23,2,2,1,1,32,15.0,loss,SD,113.0,-2.0,116.0,4.0,113.0,-2.0
39.0,8.0,185.0,6.0,191.0,6.0,orthodox,orthodox,156.0,1.0,44,7,2,-1,1,1,31,2.0,win,KO,79.0,6.0,78.0,4.0,75.0,-2.0
39.0,5.0,185.0,8.0,191.0,6.0,orthodox,orthodox,159.0,-1.0,43,7,2,-2,1,1,31,4.0,win,UD,119.0,12.0,119.0,12.0,117.0,8.0
38.0,5.0,185.0,10.0,191.0,7.0,orthodox,orthodox,160.0,1.0,42,8,2,0,1,0,31,6.0,win,UD,119.0,10.0,119.0,11.0,118.0,9.0
29.0,-5.0,177.0,-8.0,185.0,-6.0,southpaw,southpaw,159.0,0.0,23,-11,2,0,0,-1,18,-8.0,loss,TKO,51.0,-8.0,52.0,-7.0,52.0,-7.0
34.0,1.0,177.0,-8.0,180.0,-11.0,orthodox,orthodox,160.0,0.0,47,14,6,4,0,-1,34,9.0,loss,TKO,45.0,-5.0,45.0,-5.0,45.0,-5.0
30.0,2.0,185.0,-3.0,191.0,3.0,orthodox,orthodox,158.0,-2.0,26,8,2,0,1,0,19,8.0,win,TKO,59.0,4.0,60.0,7.0,59.0,4.0
29.0,2.0,185.0,-3.0,191.0,3.0,orthodox,orthodox,157.0,-1.0,26,8,2,0,0,0,19,8.0,draw,SD,114.0,3.0,113.0,0.0,114.0,-2.0
28.0,-1.0,185.0,13.0,191.0,13.0,orthodox,orthodox,158.0,-2.0,21,-5,1,-13,0,0,16,5.0,win,UD,117.0,7.0,117.0,7.0,115.0,3.0
36.0,11.0,191.0,6.0,198.0,5.0,orthodox,orthodox,221.0,20.0,55,48,3,3,0,-1,37,32.0,win,UD,,,10.0,6.0,11.0,7.0
30.0,-2.0,182.0,-9.0,185.0,-13.0,orthodox,orthodox,212.0,3.0,30,-13,1,-1,0,0,25,-6.0,loss,UD,,,4.0,-3.0,4.0,-4.0
31.0,1.0,191.0,0.0,198.0,-5.0,orthodox,orthodox,212.0,7.0,41,11,2,1,0,0,31,8.0,win,SD,,,6.0,1.0,5.0,-1.0
31.0,2.0,191.0,0.0,198.0,-5.0,orthodox,orthodox,221.0,11.0,41,12,1,0,0,0,31,8.0,loss,SD,,,4.0,-1.0,6.0,1.0
29.0,1.0,191.0,0.0,198.0,5.0,orthodox,orthodox,227.0,-29.0,32,3,1,-1,0,0,26,6.0,win,UD,,,118.0,14.0,119.0,11.0
28.0,0.0,191.0,12.0,198.0,13.0,orthodox,orthodox,212.0,8.0,30,-16,0,-6,0,-1,24,-13.0,win,TKO,,,,,,
20.0,-5.0,191.0,-1.0,198.0,13.0,orthodox,orthodox,199.0,-9.0,14,-5,0,-3,0,0,11,-4.0,win,KO,,,,,,
37.0,6.0,188.0,6.0,193.0,0.0,orthodox,orthodox,203.0,23.0,65,-13,2,-18,0,-1,52,24.0,win,UD,,,6.0,3.0,6.0,3.0
28.0,-4.0,187.0,-1.0,184.0,-9.0,orthodox,orthodox,207.0,25.0,62,8,10,9,1,1,13,-33.0,loss,KO,,,1.0,-4.0,1.0,-4.0
25.0,-2.0,188.0,4.0,193.0,5.0,orthodox,orthodox,203.0,1.0,40,-14,1,-8,0,-7,34,3.0,win,SD,,,5.0,-5.0,10.0,6.0
22.0,-8.0,188.0,3.0,193.0,0.0,orthodox,orthodox,198.0,6.0,24,-24,0,-7,0,-4,20,-13.0,loss,KO,,,,,,
21.0,-5.0,188.0,-1.0,193.0,-13.0,orthodox,orthodox,198.0,-12.0,21,-19,0,-8,0,0,17,-13.0,win,KO,,,,,,
20.0,-2.0,188.0,1.0,193.0,-29.0,orthodox,orthodox,195.0,8.0,12,-37,0,-13,0,-7,10,-5.0,win,PTS,,,,,,
42.0,8.0,171.0,-4.0,169.0,-9.0,orthodox,orthodox,143.0,0.0,106,74,5,-4,2,0,86,74.0,win,UD,100.0,12.0,99.0,10.0,99.0,10.0
41.0,5.0,171.0,-6.0,169.0,-1.0,orthodox,orthodox,150.0,-4.0,104,78,5,-5,2,-2,85,78.0,win,TKO,,,,,,
37.0,3.0,171.0,-4.0,169.0,-4.0,orthodox,orthodox,147.0,0.0,102,-79,4,-9,2,0,83,-38.0,win,TKO,,,,,,
27.0,-8.0,174.0,3.0,173.0,4.0,orthodox,orthodox,140.0,0.0,42,-57,1,-1,0,-1,32,-48.0,draw,SD,114.0,-1.0,116.0,2.0,115.0,0.0
34.0,3.0,171.0,-8.0,169.0,-4.0,orthodox,orthodox,148.0,2.0,98,76,2,-4,1,0,80,69.0,win,UD,99.0,9.0,100.0,11.0,100.0,11.0
34.0,-2.0,171.0,-6.0,169.0,-6.0,orthodox,orthodox,151.0,2.0,97,63,2,-3,1,0,80,68.0,win,UD,97.0,5.0,97.0,5.0,98.0,7.0
23.0,-10.0,179.0,8.0,185.0,16.0,orthodox,orthodox,139.0,0.0,21,-75,0,-1,0,-1,19,-60.0,win,TKO,30.0,3.0,30.0,3.0,30.0,3.0
33.0,7.0,171.0,-13.0,169.0,-23.0,orthodox,orthodox,144.0,0.0,95,74,1,-2,1,0,78,66.0,win,TKO,,,,,,
33.0,3.0,171.0,-9.0,169.0,-6.0,orthodox,orthodox,140.0,0.0,94,68,1,1,1,1,78,58.0,win,UD,117.0,7.0,116.0,4.0,116.0,2.0
32.0,1.0,171.0,3.0,169.0,-14.0,orthodox,orthodox,140.0,1.0,91,46,1,-3,1,0,76,44.0,win,TKO,89.0,6.0,88.0,4.0,90.0,9.0
27.0,-5.0,171.0,0.0,168.0,-1.0,orthodox,orthodox,140.0,0.0,32,-58,3,2,1,0,18,-57.0,loss,TKO,66.0,-2.0,66.0,0.0,64.0,-5.0
31.0,-1.0,171.0,-2.0,169.0,-4.0,orthodox,orthodox,140.0,0.0,89,40,1,-1,1,0,75,36.0,win,TD,76.0,1.0,77.0,3.0,75.0,-1.0
31.0,-1.0,171.0,-2.0,169.0,-4.0,orthodox,orthodox,140.0,0.0,89,41,0,-2,1,0,75,36.0,loss,SD,114.0,1.0,113.0,-1.0,111.0,-5.0
